OBJECTID,Borough,Type,Provider,Name,Location,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,BoroName,NTACode,NTAName,CounDist,Postcode,BoroCD,CT2010,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
43,BK,Limited Free,ALTICEUSA,St. John's Recreation Center,ROOF MOUNTED  BACK RIGHT SIDE,40.67404,-73.935053,1002265.569,184854.0329,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,,3,Brooklyn,BK61,Crown Heights North,36,11213,308,345,3034500,0,3013530001,912,"{'latitude': '40.67404', 'needs_recoding': False, 'longitude': '-73.935053', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
44,BK,Limited Free,ALTICEUSA,St. John's Recreation Center,ROOF MOUNTED   RIGHT SIDE,40.673801,-73.935166,1002234.288,184766.9353,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,,3,Brooklyn,BK61,Crown Heights North,36,11213,308,345,3034500,0,3013530001,913,"{'latitude': '40.673801', 'needs_recoding': False, 'longitude': '-73.935166', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
45,BK,Limited Free,ALTICEUSA,St. John's Recreation Center,ROOF MOUNTED   LEFT  SIDE FRONT,40.67343,-73.93463,1002383.07,184631.8798,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,,3,Brooklyn,BK61,Crown Heights North,36,11213,308,345,3034500,0,0,914,"{'latitude': '40.67343', 'needs_recoding': False, 'longitude': '-73.93463', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
46,BK,Limited Free,ALTICEUSA,St. John's Recreation Center,ROOF MOUNTED   LEFT  SIDE,40.673866,-73.934717,1002358.818,184790.7092,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,,3,Brooklyn,BK61,Crown Heights North,36,11213,308,345,3034500,3393257,3013530001,915,"{'latitude': '40.673866', 'needs_recoding': False, 'longitude': '-73.934717', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
47,BK,Limited Free,ALTICEUSA,St. John's Recreation Center,GYM WALL,40.673805,-73.934785,1002339.973,184768.4711,Indoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,,3,Brooklyn,BK61,Crown Heights North,36,11213,308,345,3034500,3393257,3013530001,916,"{'latitude': '40.673805', 'needs_recoding': False, 'longitude': '-73.934785', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
48,BK,Limited Free,ALTICEUSA,St. John's Recreation Center,ACTIVITY ROOM,40.673781,-73.935109,1002250.105,184759.6604,Indoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,,3,Brooklyn,BK61,Crown Heights North,36,11213,308,345,3034500,3393257,3013530001,917,"{'latitude': '40.673781', 'needs_recoding': False, 'longitude': '-73.935109', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
49,BK,Limited Free,ALTICEUSA,St. John's Recreation Center,MUSIC ROOM,40.673755,-73.935014,1002276.464,184750.2073,Indoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,,3,Brooklyn,BK61,Crown Heights North,36,11213,308,345,3034500,3393257,3013530001,918,"{'latitude': '40.673755', 'needs_recoding': False, 'longitude': '-73.935014', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
50,BK,Limited Free,ALTICEUSA,St. John's Recreation Center,POOL AREA SIDE WALL,40.673727,-73.934867,1002317.248,184740.0364,Indoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,,3,Brooklyn,BK61,Crown Heights North,36,11213,308,345,3034500,3393257,3013530001,920,"{'latitude': '40.673727', 'needs_recoding': False, 'longitude': '-73.934867', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
51,BK,Limited Free,ALTICEUSA,St. John's Recreation Center,LOBBY,40.673695,-73.934935,1002298.394,184728.3639,Indoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,,3,Brooklyn,BK61,Crown Heights North,36,11213,308,345,3034500,0,3013530001,921,"{'latitude': '40.673695', 'needs_recoding': False, 'longitude': '-73.934935', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
52,BX,Limited Free,ALTICEUSA,St. Mary's Park,Lobby  Drop ceiling,40.811544,-73.914138,1008018.049,234956.1003,Indoor,3 free 10 min sessions,Bronx,GuestWiFi,,,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,37,2003700,2003692,2025570001,922,"{'latitude': '40.811544', 'needs_recoding': False, 'longitude': '-73.914138', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}'}"
53,MN,Limited Free,SPECTRUM,Hamilton Fish Recreation Center,South East area,40.719789,-73.981466,989387.5973,201515.6131,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN28,Lower East Side,2,10002,103,2201,1002201,0,1003400001,923,"{'latitude': '40.719789', 'needs_recoding': False, 'longitude': '-73.981466', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
54,MN,Limited Free,SPECTRUM,Hamilton Fish Recreation Center,CRC Center,40.720005,-73.981438,989395.3424,201594.3101,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN28,Lower East Side,2,10002,103,2201,1002201,1081934,1003400001,924,"{'latitude': '40.720005', 'needs_recoding': False, 'longitude': '-73.981438', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
55,MN,Limited Free,SPECTRUM,Hansborough Recreation Center,3rd Floor Computer Resource Center,40.812681,-73.939357,1001036.719,235364.5119,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10037,110,212,1021200,0,0,925,"{'latitude': '40.812681', 'needs_recoding': False, 'longitude': '-73.939357', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
56,MN,Limited Free,SPECTRUM,Hansborough Recreation Center,3rd Floor Basketball Court,40.812681,-73.939357,1001036.719,235364.5119,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10037,110,212,1021200,0,0,926,"{'latitude': '40.812681', 'needs_recoding': False, 'longitude': '-73.939357', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
57,MN,Limited Free,SPECTRUM,Hansborough Recreation Center,5th Floor Roof Top,40.812681,-73.939357,1001036.719,235364.5119,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10037,110,212,1021200,0,0,928,"{'latitude': '40.812681', 'needs_recoding': False, 'longitude': '-73.939357', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
58,MN,Limited Free,SPECTRUM,Hansborough Recreation Center,4th Floor Fitness,40.812681,-73.939357,1001036.719,235364.5119,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10037,110,212,1021200,0,0,929,"{'latitude': '40.812681', 'needs_recoding': False, 'longitude': '-73.939357', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
59,MN,Limited Free,SPECTRUM,Hansborough Recreation Center,2nd Floor Dance Rm,40.812681,-73.939357,1001036.719,235364.5119,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10037,110,212,1021200,0,0,930,"{'latitude': '40.812681', 'needs_recoding': False, 'longitude': '-73.939357', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
60,MN,Limited Free,SPECTRUM,Hansborough Recreation Center,2nd Floor Game Rm,40.812681,-73.939357,1001036.719,235364.5119,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10037,110,212,1021200,0,0,931,"{'latitude': '40.812681', 'needs_recoding': False, 'longitude': '-73.939357', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
61,MN,Limited Free,SPECTRUM,Hansborough Recreation Center,Lobby,40.812681,-73.939357,1001036.719,235364.5119,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10037,110,212,1021200,0,0,932,"{'latitude': '40.812681', 'needs_recoding': False, 'longitude': '-73.939357', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
62,QU,Limited Free,SPECTRUM,Hoffman Park,Park Area,40.733142,-73.870981,1020006.698,206406.3139,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,,4,Queens,QN29,Elmhurst,25,11373,404,475,4047500,0,0,933,"{'latitude': '40.733142', 'needs_recoding': False, 'longitude': '-73.870981', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
63,QU,Limited Free,SPECTRUM,Hoffman Park,Park Area,40.733186,-73.871128,1019965.934,206422.2844,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,,4,Queens,QN29,Elmhurst,25,11373,404,475,4047500,0,0,934,"{'latitude': '40.733186', 'needs_recoding': False, 'longitude': '-73.871128', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
64,QU,Limited Free,SPECTRUM,Hunter's Point South Park,Outdoor - Caf├⌐ and Pier,40.742094,-73.961265,994983.6911,209643.8511,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,1,4000100,0,4000060001,935,"{'latitude': '40.742094', 'needs_recoding': False, 'longitude': '-73.961265', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
65,QU,Limited Free,SPECTRUM,Hunter's Point South Park,Outdoor - Caf├⌐ and Park,40.741994,-73.961256,994986.201,209607.4188,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,1,4000100,0,4000060001,936,"{'latitude': '40.741994', 'needs_recoding': False, 'longitude': '-73.961256', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
66,BK,Free,NYCHA,0,64 St Edwards St,40.695009,-73.979547,989921.5938,192487.6319,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3335233,3020340001,649,"{'latitude': '40.695009', 'needs_recoding': False, 'longitude': '-73.979547', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
67,BK,Free,NYCHA,0,78 Monument Walk,40.694623,-73.979909,989821.2429,192346.9775,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3335229,3020340001,650,"{'latitude': '40.694623', 'needs_recoding': False, 'longitude': '-73.979909', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
68,BK,Free,NYCHA,0,80 Monument Walk,40.694137,-73.979813,989847.9048,192169.9195,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3335229,3020340001,651,"{'latitude': '40.694137', 'needs_recoding': False, 'longitude': '-73.979813', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
69,BK,Free,NYCHA,0,82 St Edwards St,40.69454,-73.979416,989957.9605,192316.7699,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3345036,3020340001,652,"{'latitude': '40.69454', 'needs_recoding': False, 'longitude': '-73.979416', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
70,BK,Free,NYCHA,0,120 N Portland Ave,40.694626,-73.97518,991132.6094,192348.4067,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,0,3020390101,653,"{'latitude': '40.694626', 'needs_recoding': False, 'longitude': '-73.97518', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
71,BK,Free,NYCHA,0,102 Cumberland Walk,40.694892,-73.975416,991067.1386,192445.2998,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,3018501,3335262,3020410001,654,"{'latitude': '40.694892', 'needs_recoding': False, 'longitude': '-73.975416', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
72,BK,Free,NYCHA,0,102 Cumberland Walk,40.694868,-73.975024,991175.8435,192436.5867,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,3018501,3335262,3020410001,655,"{'latitude': '40.694868', 'needs_recoding': False, 'longitude': '-73.975024', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
73,BK,Free,NYCHA,0,138 Cumberland Walk,40.694394,-73.975054,991167.5736,192263.8921,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,3018501,3335253,3020410001,656,"{'latitude': '40.694394', 'needs_recoding': False, 'longitude': '-73.975054', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
74,BK,Free,NYCHA,0,120 N Portland Ave,40.694557,-73.975336,991089.3571,192323.2557,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,0,3020390101,657,"{'latitude': '40.694557', 'needs_recoding': False, 'longitude': '-73.975336', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
75,BK,Free,NYCHA,0,132 Carlton Ave,40.693392,-73.973923,991481.3133,191898.9254,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,3018501,3335252,3020410001,658,"{'latitude': '40.693392', 'needs_recoding': False, 'longitude': '-73.973923', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
76,BK,Free,NYCHA,0,138 Cumberland Walk,40.694382,-73.974614,991289.5887,192259.5552,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,3018501,3335253,3020410001,659,"{'latitude': '40.694382', 'needs_recoding': False, 'longitude': '-73.974614', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
77,BK,Free,NYCHA,0,277 Myrtle Ave,40.693724,-73.977351,990530.6691,192019.6184,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,0,3020400001,660,"{'latitude': '40.693724', 'needs_recoding': False, 'longitude': '-73.977351', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
78,BK,Free,NYCHA,0,152 N Elliott Walk,40.69374,-73.977796,990407.2661,192025.416,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3335247,3020400001,661,"{'latitude': '40.69374', 'needs_recoding': False, 'longitude': '-73.977796', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
79,BK,Free,NYCHA,0,160 N Elliott Walk,40.69368,-73.977246,990559.846,192003.5954,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3345021,3020400001,662,"{'latitude': '40.69368', 'needs_recoding': False, 'longitude': '-73.977246', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
80,BK,Free,NYCHA,0,293 Myrtle Ave,40.693509,-73.976981,990633.2933,191941.3143,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3335246,3020400001,663,"{'latitude': '40.693509', 'needs_recoding': False, 'longitude': '-73.976981', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
81,BK,Free,NYCHA,0,297 Myrtle Ave,40.693493,-73.976635,990729.2433,191935.5104,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3335246,3020400001,664,"{'latitude': '40.693493', 'needs_recoding': False, 'longitude': '-73.976635', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
82,BK,Free,NYCHA,0,331 Myrtle Ave,40.693442,-73.973193,991683.7705,191917.1301,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,3018501,3335255,3020410001,665,"{'latitude': '40.693442', 'needs_recoding': False, 'longitude': '-73.973193', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}'}"
129,MN,Limited Free,SPECTRUM,J. Hood Wright Park,NW Field by Rec Center,40.846889,-73.941333,1000481.391,247827.3682,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10,10033,112,255,1025500,0,1021390404,937,"{'latitude': '40.846889', 'needs_recoding': False, 'longitude': '-73.941333', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
130,MN,Limited Free,SPECTRUM,J. Hood Wright Park,SW Field by Rec Center,40.846472,-73.941722,1000373.868,247675.3676,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10,10033,112,255,1025500,0,1021390404,938,"{'latitude': '40.846472', 'needs_recoding': False, 'longitude': '-73.941722', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
131,MN,Limited Free,SPECTRUM,J. Hood Wright Park,East Entrance and Playgrround,40.8462,-73.941347,1000477.686,247576.3369,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10,10033,112,255,1025500,0,1021390404,939,"{'latitude': '40.8462', 'needs_recoding': False, 'longitude': '-73.941347', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
132,MN,Limited Free,SPECTRUM,J. Hood Wright Park,BB Court and East Entrance,40.846444,-73.939981,1000855.56,247665.4913,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10,10033,112,263,1026300,0,0,940,"{'latitude': '40.846444', 'needs_recoding': False, 'longitude': '-73.939981', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
133,MN,Limited Free,SPECTRUM,J. Hood Wright Recreation Center,Recreation Rm,40.846686,-73.940883,1000605.942,247753.4911,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10,10033,112,255,1025500,1063445,1021390404,941,"{'latitude': '40.846686', 'needs_recoding': False, 'longitude': '-73.940883', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
134,MN,Free,AT&T,Thomas Jefferson Park,Entire Park,40.7931,-73.9354,1002137.325,228231.2506,Outdoor,,New York,attwifi,,,1,Manhattan,MN34,East Harlem North,8,10029,111,178,1017800,0,1017050001,942,"{'latitude': '40.7931', 'needs_recoding': False, 'longitude': '-73.9354', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
135,QU,Free,AT&T,Astoria Park,"Track, Ballfields",40.777,-73.9252,1004966.648,222367.721,Outdoor,,Queens,attwifi,,,4,Queens,QN99,park-cemetery-etc-Queens,22,11105,401,99,4009900,0,4008980001,943,"{'latitude': '40.777', 'needs_recoding': False, 'longitude': '-73.9252', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
136,QU,Free,AT&T,Macdonald Park,Entire Park,40.7221,-73.8466,1026770.757,202394.2688,Outdoor,,Queens,attwifi,,,4,Queens,QN17,Forest Hills,29,11375,406,711,4071100,0,0,944,"{'latitude': '40.7221', 'needs_recoding': False, 'longitude': '-73.8466', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}'}"
137,SI,Free,AT&T,Clove Lakes Park,Area near Ballfields,40.6173,-74.1063,954738.4924,164193.3252,Outdoor,,Staten Island,attwifi,,,5,Staten Island,SI07,Westerleigh,49,10301,501,147,5014700,0,5003190001,945,"{'latitude': '40.6173', 'needs_recoding': False, 'longitude': '-74.1063', 'human_address': '{""address"":"""",""city"":""Staten Island"",""state"":"""",""zip"":""""}'}"
138,MN,Limited Free,SPECTRUM,J. Hood Wright Recreation Center,Gym and Multipurpose Rm,40.846562,-73.94086,1000612.336,247708.3176,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10,10033,112,255,1025500,1063445,1021390404,946,"{'latitude': '40.846562', 'needs_recoding': False, 'longitude': '-73.94086', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
139,MN,Limited Free,SPECTRUM,J. Hood Wright Recreation Center,Computer Resource Rm,40.846383,-73.940706,1000654.988,247643.1301,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10,10033,112,255,1025500,1063445,1021390404,947,"{'latitude': '40.846383', 'needs_recoding': False, 'longitude': '-73.940706', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
140,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Park and stadium area,40.824778,-73.942178,1000252.923,239771.3565,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN04,Hamilton Heights,9,10039,110,231,1023100,0,1020520001,948,"{'latitude': '40.824778', 'needs_recoding': False, 'longitude': '-73.942178', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}'}"
